batch_id,CollectorTankLevel,DifferentialPressure,DryerPressure,AgitatorPower,AgitatorTorque,AgitatorSpeed,JacketTemperatureSP,JacketTemperature,DryerTemperatureSP,DryerTemp,ClockTime
40,25.786,2.419,59.711,126.79,8.009,32.829,63.876,84.963,86.966,28.841,25
40,27.062,2.435,59.626,126.87,8.009,34.141,63.804,84.964,87.037,29.011,26
40,28.338,2.459,59.54,126.1,8.008,36.169,63.734,84.964,87.104,28.595,27
40,29.614,2.491,59.455,125.82,8.008,34.873,63.68,84.965,87.172,28.558,28
40,30.889,2.516,59.37,125.73,8.007,34.172,63.626,84.966,87.241,28.258,29
40,32.165,2.53,59.284,126.67,8.006,35.42,63.573,84.967,87.311,28.404,30
40,33.413,2.544,59.199,125.47,8.006,35.388,63.422,84.968,87.361,28.213,31
40,34.656,2.558,59.114,124.21,8.005,32.808,63.252,84.968,87.408,27.87,32
40,35.777,2.571,59.029,120.78,8.005,35.928,63.14,84.969,87.458,27.817,33
40,36.899,2.578,58.943,123.43,8.004,32.296,63.037,84.97,87.538,27.681,34
40,38.02,2.582,58.858,121.77,8.004,34.186,62.934,84.971,87.611,27.517,35
40,39.142,2.585,58.631,121.95,8.003,38.75,62.695,84.971,87.651,27.475,36
40,40.263,2.589,58.304,117.95,8.002,34.501,62.373,84.972,87.693,27.219,37
40,41.384,2.592,57.978,119.43,8.002,37.71,62.25,84.973,87.77,27.033,38
40,42.506,2.596,57.651,119.99,8.001,36.04,62.127,84.974,87.846,26.977,39
40,43.536,2.599,57.325,118.71,8.001,33.201,62.004,84.975,87.918,26.875,40
40,44.524,2.602,56.998,116.82,8.0,30.908,61.851,84.975,87.988,26.728,41
40,45.512,2.606,56.65,116.8,8.0,26.951,61.626,84.976,88.057,26.642,42
40,46.477,2.609,56.285,116.8,7.999,25.279,61.564,84.977,88.126,26.547,43
40,47.382,2.613,55.92,115.67,7.998,31.553,61.502,84.978,88.195,26.337,44
40,48.288,2.616,55.556,116.44,7.998,28.917,61.425,84.978,88.265,26.129,45
40,49.193,2.62,55.191,113.74,7.997,32.118,61.311,84.979,88.334,25.947,46
40,50.099,2.623,54.826,115.05,7.997,30.931,61.197,84.98,88.403,25.834,47
40,51.025,2.631,54.515,113.53,7.996,30.256,61.082,84.981,88.472,25.721,48
40,51.728,2.529,54.272,114.25,7.996,32.28,60.968,84.982,88.542,25.608,49
40,52.491,2.6,54.029,114.28,7.995,38.192,60.854,84.982,88.611,25.495,50
40,53.278,2.594,53.787,112.79,7.994,24.947,60.739,84.983,88.646,25.377,51
40,53.979,2.588,53.544,113.85,7.994,33.028,60.625,84.984,88.637,25.264,52
40,54.715,2.582,53.301,112.99,7.993,37.562,60.511,84.985,88.628,25.284,53
40,55.402,2.576,53.039,113.37,7.993,26.939,60.396,84.985,88.619,25.304,54
40,56.081,2.499,52.727,112.11,7.992,32.053,60.282,84.986,88.61,25.324,55
40,56.743,2.49,52.416,109.97,7.992,30.979,60.168,84.987,88.6,25.344,56
40,57.392,2.481,52.105,110.67,7.991,29.935,60.053,84.988,88.591,25.364,57
40,58.008,2.472,51.794,110.35,7.99,32.798,59.939,84.989,88.582,25.384,58
40,58.583,2.463,51.482,111.36,7.99,36.37,59.83,84.989,88.573,25.404,59
40,59.147,2.382,51.171,109.21,7.989,31.839,59.724,84.99,88.564,25.424,60
40,59.754,2.426,50.554,110.7,7.989,35.832,59.677,84.991,88.554,25.444,61
40,59.754,2.422,49.932,110.13,7.988,28.785,59.708,84.992,88.545,25.558,62
40,59.754,2.289,49.31,108.39,7.988,32.953,59.74,84.992,88.536,25.727,63
40,59.754,-0.525,758.31,71.089,7.988,13.157,59.771,84.993,88.306,26.188,64
40,59.754,-0.354,801.72,69.189,7.99,12.131,59.802,84.994,87.717,27.566,65
40,59.754,-0.346,801.42,69.318,7.992,12.844,59.739,84.995,87.129,28.551,66
40,59.754,-0.338,801.13,69.448,7.994,11.688,59.628,84.996,86.601,29.52,67
40,59.754,-0.33,800.84,69.578,7.995,12.753,59.723,84.996,86.173,30.341,68
40,59.754,-0.321,800.54,69.491,7.997,12.381,59.729,84.997,85.744,31.161,69
40,59.754,-0.538,554.81,67.036,7.999,11.751,18.019,17.159,20.0,31.982,70
40,59.754,-0.854,411.32,67.954,8.0,11.669,25.722,19.35,20.0,32.802,71
40,59.754,-1.113,312.49,68.225,8.002,11.459,38.812,18.894,20.0,33.184,72
40,65.111,-1.45,133.2,71.174,8.004,12.878,47.759,19.384,20.0,32.744,73
40,65.602,-1.45,48.921,115.23,8.005,31.094,99.997,31.739,70.595,31.629,74
40,66.795,-0.995,44.947,113.33,8.007,24.417,99.978,51.503,83.444,30.023,75
40,67.432,-0.469,41.708,109.15,8.009,29.434,99.959,69.579,86.641,28.45,76
40,67.809,-0.004,38.47,107.39,8.011,32.4,97.19,86.33,87.247,27.359,77
40,68.186,0.272,35.397,105.13,8.012,29.813,57.245,88.317,87.43,27.06,78
40,68.198,0.481,33.394,102.59,8.014,21.228,60.103,78.258,87.3,27.222,79
40,68.205,0.701,30.81,100.03,8.016,23.891,85.414,87.759,87.103,28.039,80
40,68.211,1.008,28.065,102.87,8.017,23.055,53.432,87.687,86.541,29.135,81
40,68.218,1.34,27.155,94.266,30.791,25.298,67.411,78.0,85.951,30.413,82
40,68.225,1.695,26.282,93.653,32.024,22.472,79.586,87.351,85.254,31.723,83
40,68.232,1.858,26.408,93.523,32.019,22.787,54.39,86.929,86.14,34.037,84
40,68.239,2.021,26.896,93.394,32.015,27.399,56.521,80.374,85.92,36.614,85
40,68.245,2.184,27.383,93.147,32.01,22.94,81.11,85.714,85.484,39.2,86
40,68.252,2.372,28.181,89.929,32.006,26.337,59.937,87.19,85.937,41.781,87
40,68.259,2.62,29.845,88.273,32.001,24.586,45.793,85.521,86.262,44.232,88
40,68.266,2.574,32.324,87.395,31.997,22.834,79.772,82.982,85.493,46.684,89
40,68.273,3.212,28.635,89.211,31.992,23.688,67.622,87.153,85.331,49.136,90
40,68.279,3.297,29.084,1.683,-0.248,-0.042,49.358,86.459,85.707,51.146,91
40,68.286,3.717,35.361,86.498,9.89,19.359,70.418,80.558,86.182,52.589,92
40,68.293,4.255,29.086,89.038,32.003,24.578,75.065,86.847,85.472,53.99,93
40,68.3,4.559,29.645,88.64,32.005,20.731,54.509,86.707,85.825,55.538,94
40,68.307,5.042,30.205,88.496,32.007,23.936,54.724,80.798,85.984,57.327,95
40,68.313,5.675,32.214,86.001,32.008,21.36,80.522,85.577,85.066,59.117,96
40,68.32,5.577,29.839,90.095,32.01,23.21,59.66,87.234,85.092,60.906,97
40,68.327,5.926,30.352,89.683,32.012,22.3,45.311,85.208,85.217,62.695,98
40,68.334,5.766,33.401,87.665,32.013,23.181,80.981,83.277,85.563,64.485,99
40,68.341,6.665,29.188,91.003,32.015,24.165,66.132,87.342,85.416,66.274,100
40,68.347,6.95,29.811,90.169,32.017,24.875,46.484,86.561,85.138,68.063,101
40,68.354,6.842,34.727,87.678,32.019,21.595,78.935,81.393,85.33,69.853,102
40,68.361,7.922,29.094,90.687,32.02,26.223,70.514,87.46,85.323,71.642,103
40,68.368,7.775,29.543,74.967,15.93,24.061,48.382,86.882,85.086,73.274,104
40,68.375,8.235,29.993,104.83,8.017,26.524,79.983,78.449,85.163,74.534,105
40,68.381,9.857,30.466,102.24,8.026,23.26,94.63,86.655,85.037,75.494,106
40,68.388,9.249,29.442,89.987,31.991,23.938,54.607,88.462,85.028,76.19,107
40,68.391,9.708,29.871,88.92,32.006,23.218,74.661,75.519,85.019,77.143,108
40,68.385,10.35,29.878,89.715,32.021,21.713,78.205,88.555,85.01,78.305,109
40,68.379,10.518,29.878,89.937,32.036,21.443,45.51,87.806,85.001,79.573,110
40,68.373,11.414,25.748,92.417,32.051,26.881,87.244,80.532,84.992,80.841,111
40,68.367,-0.587,50.56,82.3,16.031,19.57,67.812,88.217,84.234,82.2,112
40,68.361,-0.91,27.555,101.76,16.025,24.239,69.142,59.3,72.501,83.299,113
40,68.355,-0.092,29.1,86.554,16.018,24.162,21.12,64.931,48.387,84.118,114
40,68.349,0.588,30.345,79.963,16.011,21.423,21.194,20.498,18.428,84.292,115
40,68.343,1.364,30.345,78.758,16.014,18.328,-5.0,16.97,6.694,84.081,116
40,68.337,2.113,30.345,77.778,16.018,15.952,-5.0,16.914,6.947,83.403,117
40,68.337,-0.186,778.64,62.88,8.015,8.648,0.0,16.857,6.991,82.725,118
40,68.337,-0.128,800.69,62.902,8.019,7.972,0.0,16.801,6.991,81.316,119
40,68.337,-0.124,800.51,63.383,8.019,7.63,0.0,16.745,6.992,79.858,120
40,68.337,-0.121,800.33,63.684,8.019,8.701,0.0,16.688,6.993,78.303,121
40,68.337,-0.117,799.34,42.786,8.432,31.582,0.0,16.703,6.994,77.585,122
40,68.337,-0.114,800.39,63.747,8.014,8.111,0.0,16.856,6.995,75.69,123
40,68.337,-0.11,800.42,64.011,8.014,8.726,0.0,17.108,6.996,75.651,124
40,68.337,-0.107,800.45,64.138,8.015,8.53,0.0,17.523,6.996,72.571,125
40,68.337,-0.103,800.49,64.228,8.015,8.631,0.0,17.626,6.997,70.093,126
40,68.337,-0.1,800.52,64.319,8.015,8.629,0.0,17.817,6.998,68.073,127
40,68.337,-0.096,800.55,64.41,8.016,8.836,0.0,17.912,6.999,66.397,128
40,68.337,-0.093,800.58,64.5,8.016,8.331,0.0,17.75,7.0,64.907,129
40,68.337,-0.089,800.61,64.513,8.016,8.025,0.0,17.629,7.001,63.669,130
40,68.337,-0.086,800.65,64.511,8.017,8.516,0.0,17.454,7.001,62.431,131
40,68.337,-0.082,800.68,64.51,8.017,8.464,0.0,17.035,7.002,61.223,132
40,68.337,-0.079,800.71,64.509,8.017,8.718,0.0,16.859,7.003,60.055,133
40,68.337,-0.075,800.74,64.508,8.017,8.491,0.0,16.599,7.004,58.886,134
40,68.337,-0.072,800.77,64.506,8.018,8.153,0.0,16.433,7.005,57.718,135
40,68.337,-0.069,800.81,64.505,8.018,8.46,0.0,16.433,7.006,56.553,136
40,68.337,-0.065,800.84,64.504,8.018,8.419,0.0,16.635,7.006,55.414,137
40,68.337,-0.062,800.87,64.503,39.928,8.494,0.0,16.673,7.007,54.352,138
40,68.337,-0.058,800.9,63.396,47.96,7.28,0.0,16.618,7.008,54.755,139
40,68.337,-0.055,800.94,63.292,47.961,6.533,0.0,16.562,7.009,54.669,140
40,68.337,-0.051,800.97,63.189,47.961,7.048,0.0,16.371,7.01,53.775,141
40,68.337,-0.048,801.0,63.085,47.962,6.634,0.0,16.258,7.011,52.493,142
40,68.337,-0.044,803.12,62.981,47.962,6.207,0.0,16.199,7.011,51.205,143
40,68.337,-0.041,802.43,62.877,47.963,6.296,0.0,16.14,7.012,49.933,144
40,68.337,-0.038,801.73,62.711,47.963,6.725,0.0,16.13,7.013,48.777,145
40,68.337,-0.035,801.47,62.545,47.964,6.698,0.0,16.163,7.014,47.727,146
40,68.337,-0.035,801.45,62.362,47.965,5.201,0.0,16.196,7.015,46.843,147
40,68.337,-0.037,801.58,62.138,47.965,5.683,0.0,16.229,7.015,46.094,148
40,68.337,-0.041,800.05,61.915,47.966,4.504,0.0,16.262,7.016,45.177,149
40,68.337,-0.049,801.76,61.693,47.966,4.784,0.0,16.318,7.017,44.248,150
40,68.337,-0.038,800.58,61.477,47.967,3.918,0.0,16.527,7.018,43.004,151
40,68.337,-0.037,800.89,61.271,47.967,4.034,0.0,16.488,7.019,41.556,152
40,68.337,-0.06,800.36,61.04,47.968,2.949,0.0,16.431,7.02,39.968,153
40,68.337,-0.051,800.98,60.793,47.968,2.856,0.0,16.374,7.02,38.188,154
40,68.337,-0.27,787.5,5.412,-0.236,-0.056,3.92,15.613,20.0,36.377,155
41,0.0,0.792,49.169,154.79,8.027,50.036,99.995,28.259,57.635,17.344,0
41,0.306,0.819,44.511,158.84,8.021,44.491,99.96,47.75,72.313,18.036,1
41,0.903,0.846,44.92,154.48,8.015,61.174,99.925,65.366,84.467,18.744,2
41,1.54,0.874,45.328,153.52,8.01,51.787,99.89,81.45,86.0,19.497,3
41,2.305,1.035,45.736,150.41,8.01,43.47,71.026,88.627,85.438,20.451,4
41,3.142,1.153,46.163,149.32,8.01,50.499,51.331,85.797,85.15,21.349,5
41,3.985,1.197,46.953,147.53,8.01,42.359,57.489,83.461,87.112,22.214,6
41,5.037,1.22,47.743,146.93,8.01,39.108,71.843,84.057,86.99,22.457,7
41,6.139,1.259,48.533,145.98,8.01,41.172,69.889,85.643,86.636,23.114,8
41,7.242,1.363,49.253,146.57,8.01,35.999,62.916,85.557,86.515,23.545,9
41,8.344,1.414,49.573,143.67,8.01,50.927,61.608,85.063,86.394,23.768,10
41,9.447,1.464,49.892,144.04,8.01,42.965,64.637,84.696,86.273,24.087,11
41,10.639,1.513,50.211,144.04,8.01,45.108,65.946,84.867,86.188,24.089,12
41,11.894,1.615,50.53,143.18,8.01,47.618,64.618,85.038,86.147,24.219,13
41,13.148,1.656,50.849,141.19,8.01,46.018,63.399,85.052,86.106,24.198,14
41,14.402,1.722,50.795,139.92,8.011,41.28,63.816,84.92,86.065,24.307,15
41,15.656,1.766,50.691,138.11,8.011,42.806,64.545,84.922,85.972,24.534,16
41,16.911,1.783,50.587,137.66,8.011,39.384,64.487,84.925,86.0,24.434,17
41,18.165,1.863,50.483,135.23,8.011,37.725,64.087,84.927,86.028,24.331,18
41,19.419,1.882,50.38,134.54,8.011,45.099,63.593,84.929,86.055,24.361,19
41,20.673,1.962,50.276,134.82,8.011,41.955,63.126,84.932,86.083,24.415,20
41,21.928,2.006,50.172,134.01,8.011,42.245,63.257,84.934,86.111,24.427,21
41,23.182,2.032,50.068,132.31,8.011,36.931,63.254,84.936,86.139,24.178,22
41,24.436,2.077,49.964,131.55,8.011,36.698,63.193,84.938,86.177,24.112,23
41,25.687,2.137,49.861,129.82,8.011,36.854,63.11,84.941,86.218,24.059,24
41,26.917,2.209,49.757,130.86,8.011,46.141,62.906,84.943,86.259,24.007,25
41,28.147,2.252,49.653,129.96,8.011,34.874,62.76,84.945,86.301,23.954,26
41,29.425,2.266,49.549,128.6,8.011,40.901,62.615,84.948,86.343,23.755,27
41,30.581,2.284,49.445,130.16,8.011,39.506,62.458,84.95,86.386,23.695,28
41,31.745,2.338,49.342,126.7,8.011,36.965,62.297,84.952,86.428,23.637,29
41,32.879,2.395,49.238,128.02,8.012,39.371,62.135,84.954,86.471,23.567,30
41,34.013,2.438,49.134,126.67,8.012,38.057,61.98,84.957,86.452,23.467,31
41,35.128,2.436,48.822,125.13,8.012,39.326,61.893,84.959,86.433,23.358,32
41,36.134,2.434,48.456,123.43,8.012,27.717,61.806,84.961,86.414,23.265,33
41,37.076,2.432,48.089,124.34,8.012,28.789,61.609,84.964,86.394,23.302,34
41,38.018,2.43,47.723,123.87,8.012,35.806,61.456,84.966,86.375,23.339,35
41,38.96,2.428,47.356,123.16,8.012,35.81,61.352,84.968,86.356,23.376,36
41,39.902,2.356,46.721,123.82,8.012,39.964,61.234,84.97,86.337,23.414,37
41,40.844,2.313,45.968,121.96,8.012,35.458,61.091,84.973,86.317,23.601,38
41,41.786,2.272,45.169,121.54,8.012,36.743,60.93,84.975,86.298,23.871,39
41,42.645,2.231,44.317,121.07,8.012,28.976,60.794,84.977,86.237,24.14,40
41,43.49,2.198,43.408,119.24,8.012,30.791,60.573,84.98,86.044,24.41,41
41,44.377,2.218,42.44,117.27,8.012,33.709,60.33,84.982,85.851,24.836,42
41,45.316,2.238,41.632,119.07,8.012,26.974,60.285,84.984,85.593,25.369,43
41,46.29,2.258,40.949,116.87,8.013,31.923,60.24,84.987,85.323,25.903,44
41,47.29,2.278,40.266,118.0,8.013,33.339,60.195,84.989,85.053,26.437,45
41,48.339,2.301,39.949,114.79,8.013,26.104,59.948,84.991,87.118,26.97,46
41,49.445,2.345,39.795,113.78,8.013,29.493,59.886,84.993,86.884,27.504,47
41,50.551,2.39,39.642,114.85,8.013,31.685,59.839,84.996,86.65,28.038,48
41,51.657,2.435,39.488,112.95,8.013,35.864,59.791,84.998,86.416,28.464,49
41,52.838,2.48,39.334,111.94,8.013,27.31,59.75,85.0,86.182,28.864,50
41,54.036,2.525,39.18,112.44,8.013,31.51,59.732,85.003,85.948,29.169,51
41,55.235,2.633,39.027,112.39,8.013,34.317,59.714,85.005,85.714,29.473,52
41,56.437,2.668,38.873,108.41,8.013,29.752,59.696,85.007,85.559,29.778,53
41,57.63,2.796,38.719,107.84,8.013,33.066,59.617,85.009,85.409,30.082,54
41,58.822,2.797,38.565,108.99,8.013,23.195,59.467,85.012,85.259,30.386,55
41,58.822,2.969,38.412,105.61,8.013,22.641,59.33,85.014,85.109,30.691,56
41,61.244,3.071,38.258,104.97,8.013,31.151,59.295,85.016,87.108,30.995,57
41,62.238,3.096,37.81,104.77,8.013,24.962,59.673,85.028,87.082,31.15,58
41,63.233,3.343,37.118,102.65,8.014,28.014,59.326,85.049,87.056,31.084,59
41,64.079,3.493,36.426,99.1,8.014,24.326,59.292,85.069,87.031,31.017,60
41,64.891,3.904,35.458,99.148,8.014,26.873,59.258,85.086,87.005,31.02,61
41,65.395,4.144,34.439,97.803,8.014,28.187,59.225,85.073,86.979,31.082,62
41,65.871,4.486,33.434,92.958,8.014,21.149,59.191,85.059,86.953,31.144,63
41,66.259,4.632,32.444,93.333,8.014,24.294,59.177,85.045,86.9,31.65,64
41,66.38,4.546,31.212,87.003,8.014,19.111,59.181,85.031,86.557,32.363,65
41,66.419,4.845,29.723,83.789,8.014,14.822,59.185,85.018,86.183,33.076,66
41,66.431,5.087,28.235,84.757,8.014,19.246,59.189,85.005,85.731,33.789,67
41,66.444,5.799,26.83,79.999,31.928,19.777,59.188,85.009,85.279,34.712,68
41,66.456,5.839,25.582,80.267,32.007,19.737,59.177,85.012,86.583,36.092,69
41,66.468,5.887,25.896,80.908,32.015,16.034,59.167,85.016,85.683,37.989,70
41,66.481,6.009,26.483,81.477,32.014,19.026,59.156,85.019,86.508,39.887,71
41,66.493,5.962,27.315,79.263,32.013,18.734,59.146,85.023,85.504,41.784,72
41,66.505,6.235,29.57,76.826,32.011,16.208,59.135,85.026,86.143,43.737,73
41,66.518,6.54,30.045,76.406,32.01,15.571,59.125,85.03,85.162,45.716,74
41,66.527,6.734,30.418,76.378,32.009,14.926,59.114,85.033,85.741,47.475,75
41,66.531,7.735,31.041,74.222,32.008,15.319,59.104,85.037,86.253,49.164,76
41,66.535,7.538,29.154,77.877,32.006,17.582,59.093,85.04,85.456,50.852,77
41,66.539,7.154,34.795,75.093,32.005,16.767,59.083,85.044,85.93,52.436,78
41,66.543,8.299,28.599,78.92,32.004,18.574,59.072,85.047,85.176,53.948,79
41,66.547,7.957,31.996,77.211,32.003,16.694,59.061,85.051,85.592,55.42,80
41,66.551,9.225,28.593,79.473,32.001,17.088,59.051,85.054,85.925,56.869,81
41,66.554,8.562,32.383,78.287,32.0,16.863,59.04,85.058,85.206,58.302,82
41,66.558,10.12,29.365,80.548,31.999,19.973,59.03,85.061,85.456,59.775,83
41,66.562,9.268,34.453,79.018,31.997,15.33,59.019,85.065,85.632,61.25,84
41,66.566,10.87,28.697,82.139,31.996,20.351,59.009,85.068,85.714,62.725,85
41,66.57,11.442,31.911,79.573,31.995,18.136,58.998,85.072,85.168,64.201,86
41,66.574,11.598,29.393,83.42,31.994,17.977,58.991,85.075,85.585,65.676,87
41,66.578,13.299,30.04,81.449,31.992,21.055,58.985,85.079,85.575,67.151,88
41,66.583,12.666,29.196,84.556,31.991,21.256,58.98,85.082,85.415,68.626,89
41,66.587,14.138,29.604,83.919,31.99,21.645,58.975,85.086,85.211,70.102,90
41,66.591,13.74,29.396,85.215,31.989,20.88,58.969,85.089,85.216,71.577,91
41,66.595,14.928,28.78,85.395,31.987,22.644,58.964,85.092,85.122,73.052,92
41,66.599,14.933,29.405,85.949,31.986,22.109,58.959,85.096,85.082,74.527,93
41,66.603,16.088,28.516,86.605,31.985,19.77,58.953,85.099,85.066,76.083,94
41,66.607,16.032,29.849,86.96,31.983,20.705,58.948,85.103,85.05,77.627,95
41,66.611,17.382,28.773,87.563,31.982,22.478,59.242,85.097,85.033,79.13,96
41,66.615,17.332,29.532,88.381,31.981,23.501,58.799,85.032,85.017,80.632,97
41,66.619,19.031,29.225,87.983,16.051,22.677,58.496,84.962,84.694,82.135,98
41,66.623,17.826,29.225,88.397,16.011,24.069,39.92,60.485,74.222,83.248,99
41,66.627,19.085,28.497,83.869,15.987,22.296,62.555,62.516,51.799,84.09,100
41,66.631,18.212,29.742,81.407,15.985,20.28,20.948,26.033,22.885,84.337,101
41,66.635,19.639,28.571,76.602,15.982,16.398,-5.0,18.882,8.038,84.234,102
41,66.64,18.398,29.178,75.835,15.98,18.019,-5.0,18.816,8.262,83.656,103
41,66.64,-0.177,746.03,68.948,8.065,11.843,0.002,18.715,8.459,82.7,104
41,66.64,-0.002,790.7,66.64,7.979,9.763,0.005,18.464,8.459,81.527,105
41,66.64,0.003,790.88,66.542,7.981,9.603,0.008,18.212,8.459,79.778,106
41,66.64,0.007,791.06,66.398,7.983,10.007,0.011,17.97,8.459,78.01,107
41,66.64,0.012,791.24,66.17,7.984,9.77,0.014,17.745,8.459,76.242,108
41,66.64,0.016,791.42,65.953,7.986,9.775,0.017,17.532,8.459,74.822,109
41,66.64,0.02,791.6,65.752,7.988,9.93,0.02,17.576,8.459,73.405,110
41,66.64,0.025,791.78,65.579,7.99,9.473,0.024,17.62,8.459,72.059,111
41,66.64,0.029,791.96,65.558,7.992,9.505,0.027,17.703,8.459,70.712,112
41,66.64,0.034,792.14,65.537,7.994,9.158,0.03,17.84,8.459,69.366,113
41,66.64,0.038,792.79,65.516,7.996,9.244,0.033,17.75,8.459,68.019,114
41,66.64,0.042,793.54,65.496,7.998,9.332,0.036,17.658,8.459,66.71,115
41,66.64,0.047,792.63,65.475,8.0,9.198,0.039,17.545,8.459,65.461,116
41,66.64,0.051,790.71,65.454,8.002,9.766,0.042,17.489,8.459,64.211,117
41,66.64,0.056,792.21,65.433,8.004,9.37,0.045,17.506,8.459,63.132,118
41,66.64,0.06,792.14,65.413,8.006,9.644,0.048,17.522,8.459,62.085,119
41,66.64,0.064,792.08,65.392,8.008,9.42,0.051,17.539,8.459,61.195,120
41,66.64,0.069,792.01,65.371,8.01,9.84,0.054,17.555,8.459,60.359,121
41,66.64,0.073,791.95,65.351,8.012,8.945,0.057,17.572,8.459,59.523,122
41,66.64,0.078,791.88,65.33,8.014,9.49,0.061,17.589,8.459,58.669,123
41,66.64,0.082,791.82,65.309,8.016,8.809,0.064,17.605,8.459,57.746,124
41,66.64,0.086,791.75,65.288,8.018,9.349,0.067,17.622,8.459,56.805,125
41,66.64,0.087,791.69,65.268,8.02,8.602,0.07,17.642,8.459,55.932,126
41,66.64,0.088,791.62,65.169,8.022,9.543,0.073,17.672,8.459,55.065,127
41,66.64,0.089,791.57,64.778,46.445,6.777,0.076,17.702,8.459,54.432,128
41,66.64,0.09,791.54,62.815,47.991,6.809,0.079,17.733,8.459,55.346,129
41,66.64,0.091,791.51,62.474,47.988,6.352,0.082,17.763,8.459,54.759,130
41,66.64,0.085,791.41,62.133,47.985,5.56,0.085,18.01,8.459,53.603,131
41,66.64,0.068,762.71,61.792,47.982,5.303,0.088,18.377,8.459,52.448,132
41,66.64,0.062,791.12,61.451,47.979,4.411,0.091,18.745,8.459,51.093,133
41,66.64,0.034,790.21,61.111,47.976,3.473,0.095,18.657,8.459,49.413,134
41,66.64,0.02,789.96,60.77,47.973,2.806,0.098,18.603,8.459,47.454,135
41,66.64,0.066,791.41,60.429,47.97,2.545,0.101,18.699,8.459,45.372,136
41,66.64,-0.164,777.6,0.615,-0.25,-0.056,3.347,18.908,20.0,43.202,137
42,0.0,0.302,129.46,159.44,8.044,52.552,51.784,20.221,20.0,16.454,0
42,0.124,0.61,43.176,175.1,8.073,62.828,99.995,32.156,73.872,17.439,1
42,0.646,0.558,43.591,170.69,8.08,67.767,99.974,51.035,84.637,18.693,2
42,1.378,0.599,44.007,165.33,8.11,45.914,99.954,68.457,85.951,19.782,3
42,2.139,0.685,44.422,163.12,8.023,55.856,99.617,84.099,85.494,20.858,4
42,2.962,0.844,44.838,163.84,8.022,54.483,66.044,88.163,85.64,21.864,5
42,3.994,0.983,45.446,162.96,8.022,53.074,53.064,85.146,87.189,22.442,6
42,5.139,1.014,46.183,162.61,8.021,46.247,64.453,83.636,86.909,23.239,7
42,6.334,1.045,46.92,160.21,8.02,55.892,73.122,84.863,86.63,23.617,8
42,7.581,1.091,47.657,159.79,8.02,52.418,67.625,85.626,86.379,23.963,9
42,8.828,1.143,47.955,157.51,8.019,55.982,62.321,85.34,86.302,24.308,10
42,10.096,1.189,47.887,158.01,8.018,50.063,63.053,84.826,86.225,24.429,11
42,11.447,1.235,47.82,156.84,8.018,62.684,65.742,84.824,86.166,24.617,12
42,12.837,1.278,47.752,156.01,8.017,59.951,66.172,84.964,86.114,24.708,13
42,14.227,1.321,47.684,152.75,8.016,43.711,64.452,85.091,86.061,24.777,14
42,15.617,1.363,47.617,153.62,8.016,51.399,63.799,85.104,86.026,24.841,15
42,16.93,1.406,47.549,152.3,8.015,43.689,64.289,85.076,86.035,24.893,16
42,18.322,1.449,47.481,151.49,8.015,49.543,64.89,85.048,86.045,24.945,17
42,19.714,1.492,47.414,148.36,8.014,38.76,64.506,85.027,86.054,24.997,18
42,21.106,1.537,47.346,148.53,8.013,49.765,64.093,85.025,86.064,24.942,19
42,22.498,1.587,47.278,148.77,8.013,40.617,64.147,85.023,86.073,24.936,20
42,23.89,1.694,47.211,147.64,8.012,43.835,64.228,85.021,86.083,24.95,21
42,25.282,1.75,47.143,145.71,8.011,51.661,64.148,85.019,86.092,24.964,22
42,26.674,1.821,47.075,146.23,8.011,50.359,63.963,85.017,86.102,24.966,23
42,28.066,1.872,47.008,144.67,8.01,42.213,63.761,85.015,86.111,24.946,24
42,29.422,1.957,46.94,144.67,8.009,48.706,63.695,85.012,86.121,24.926,25
42,30.737,1.976,46.872,142.13,8.009,46.854,63.632,85.01,86.13,24.673,26
42,32.039,2.086,46.805,141.27,8.008,37.346,63.542,85.008,86.14,24.597,27
42,33.314,2.113,46.737,139.93,8.007,38.808,63.382,85.006,86.15,24.521,28
42,34.588,2.14,46.669,140.25,8.007,39.364,63.223,85.004,86.181,24.394,29
42,35.862,2.234,46.602,138.57,8.006,38.056,63.063,85.002,86.309,24.239,30
42,37.136,2.32,46.534,137.92,8.006,39.387,62.904,84.999,86.367,24.195,31
42,38.411,2.396,46.466,138.04,8.005,40.916,62.78,84.997,86.411,24.108,32
42,39.685,2.463,46.399,138.11,8.004,42.632,62.661,84.995,86.455,24.033,33
42,40.902,2.523,46.331,137.12,8.004,38.748,62.513,84.993,86.5,23.92,34
42,42.095,2.568,46.264,136.59,8.003,45.003,62.367,84.991,86.546,23.794,35
42,43.287,2.598,46.196,137.11,8.002,38.804,62.246,84.989,86.596,23.696,36
42,44.369,2.629,46.128,137.02,8.002,38.693,62.124,84.987,86.646,23.597,37
42,45.403,2.67,45.815,134.01,8.001,31.555,62.003,84.984,86.696,23.498,38
42,46.437,2.714,45.489,135.76,8.0,37.868,61.803,84.982,86.724,23.456,39
42,47.47,2.708,45.162,132.64,8.0,42.129,61.591,84.98,86.697,23.485,40
42,48.504,2.692,44.836,135.07,7.999,44.53,61.523,84.978,86.669,23.514,41
42,49.537,2.677,44.509,134.44,7.998,42.76,61.456,84.976,86.641,23.542,42
42,50.455,2.661,44.182,132.8,7.998,39.942,61.311,84.974,86.614,23.571,43
42,51.397,2.646,43.441,132.36,7.997,37.92,61.102,84.971,86.586,23.6,44
